291,2022-10-19 21:09:11.438300,"(126, 49)"
292,2022-10-19 21:09:11.574299,"(129, 52)"
294,2022-10-19 21:09:11.715274,"(129, 52)"
296,2022-10-19 21:09:11.850273,"(133, 59)"
296,2022-10-19 21:09:11.850273,"(257, 108)"
298,2022-10-19 21:09:11.991288,"(133, 63)"
298,2022-10-19 21:09:11.991288,"(62, 66)"
298,2022-10-19 21:09:11.991288,"(257, 117)"
300,2022-10-19 21:09:12.131286,"(115, 63)"
300,2022-10-19 21:09:12.131286,"(59, 63)"
300,2022-10-19 21:09:12.132288,"(262, 114)"
300,2022-10-19 21:09:12.132288,"(262, 7)"
302,2022-10-19 21:09:12.273288,"(111, 63)"
302,2022-10-19 21:09:12.273288,"(55, 65)"
302,2022-10-19 21:09:12.273288,"(256, 112)"
302,2022-10-19 21:09:12.273288,"(258, 8)"
304,2022-10-19 21:09:12.413287,"(114, 63)"
304,2022-10-19 21:09:12.413287,"(267, 120)"
306,2022-10-19 21:09:12.558289,"(156, 61)"
306,2022-10-19 21:09:12.558289,"(50, 66)"
306,2022-10-19 21:09:12.558289,"(273, 124)"
306,2022-10-19 21:09:12.558289,"(278, 86)"
306,2022-10-19 21:09:12.558289,"(276, 4)"
308,2022-10-19 21:09:12.701288,"(130, 56)"
308,2022-10-19 21:09:12.701288,"(254, 63)"
308,2022-10-19 21:09:12.702288,"(22, 20)"
308,2022-10-19 21:09:12.702288,"(13, 114)"
310,2022-10-19 21:09:12.843287,"(143, 58)"
310,2022-10-19 21:09:12.843287,"(31, 63)"
310,2022-10-19 21:09:12.843287,"(265, 63)"
312,2022-10-19 21:09:12.986290,"(149, 58)"
312,2022-10-19 21:09:12.986290,"(36, 66)"
312,2022-10-19 21:09:12.986290,"(269, 66)"
314,2022-10-19 21:09:13.137286,"(137, 53)"
314,2022-10-19 21:09:13.137286,"(23, 32)"
314,2022-10-19 21:09:13.137286,"(252, 77)"
314,2022-10-19 21:09:13.137286,"(17, 111)"
316,2022-10-19 21:09:13.277286,"(146, 58)"
316,2022-10-19 21:09:13.277286,"(37, 66)"
316,2022-10-19 21:09:13.277286,"(264, 130)"
316,2022-10-19 21:09:13.277286,"(264, 1)"
318,2022-10-19 21:09:13.414289,"(116, 66)"
318,2022-10-19 21:09:13.414289,"(266, 6)"
320,2022-10-19 21:09:13.562291,"(137, 66)"
320,2022-10-19 21:09:13.562291,"(29, 64)"
320,2022-10-19 21:09:13.562291,"(192, 29)"
320,2022-10-19 21:09:13.562291,"(262, 128)"
320,2022-10-19 21:09:13.562291,"(270, 2)"
322,2022-10-19 21:09:13.701287,"(152, 63)"
322,2022-10-19 21:09:13.701287,"(42, 63)"
322,2022-10-19 21:09:13.701287,"(269, 6)"
324,2022-10-19 21:09:13.846286,"(118, 49)"
324,2022-10-19 21:09:13.846286,"(252, 109)"
326,2022-10-19 21:09:13.990288,"(114, 49)"
326,2022-10-19 21:09:13.990288,"(259, 113)"
328,2022-10-19 21:09:14.137286,"(112, 66)"
330,2022-10-19 21:09:14.281287,"(111, 52)"
330,2022-10-19 21:09:14.281287,"(251, 120)"
332,2022-10-19 21:09:14.419286,"(115, 49)"
334,2022-10-19 21:09:14.561287,"(118, 52)"
336,2022-10-19 21:09:14.705287,"(166, 59)"
336,2022-10-19 21:09:14.705287,"(51, 59)"
338,2022-10-19 21:09:14.850288,"(151, 77)"
338,2022-10-19 21:09:14.850288,"(55, 59)"
338,2022-10-19 21:09:14.850288,"(179, 33)"
338,2022-10-19 21:09:14.850288,"(143, 57)"
340,2022-10-19 21:09:14.998087,"(158, 53)"
340,2022-10-19 21:09:14.998087,"(34, 49)"
340,2022-10-19 21:09:14.998087,"(224, 20)"
342,2022-10-19 21:09:15.147110,"(122, 63)"
342,2022-10-19 21:09:15.147110,"(155, 76)"
344,2022-10-19 21:09:15.296119,"(146, 73)"
344,2022-10-19 21:09:15.296119,"(119, 59)"
346,2022-10-19 21:09:15.441393,"(130, 57)"
346,2022-10-19 21:09:15.441393,"(24, 36)"
346,2022-10-19 21:09:15.441393,"(193, 27)"
346,2022-10-19 21:09:15.441393,"(5, 111)"
348,2022-10-19 21:09:15.589403,"(137, 49)"
348,2022-10-19 21:09:15.589403,"(23, 35)"
